STACKQL_SERVICE,STACKQL_RESOURCE,STACKQL_METHOD,SQL_VERB,OBJECT_KEY,RESPONSE_SHAPE,OPERATION_ID,REQUIRED_PARAMS,HTTP_PATH,HTTP_VERB
bigquerydatapolicy,data_policies,get,select,,DataPolicy,bigquerydatapolicy.projects.locations.dataPolicies.get,projects|locations|dataPolicies,//v1/projects/{projectsId}/locations/{locationsId}/dataPolicies/{dataPoliciesId},GET
bigquerydatapolicy,data_policies,rename,exec,,DataPolicy,bigquerydatapolicy.projects.locations.dataPolicies.rename,projects|locations|dataPolicies,//v1/projects/{projectsId}/locations/{locationsId}/dataPolicies/{dataPoliciesId}:rename,POST
bigquerydatapolicy,data_policies_iam_policies,get_iam_policy,select,$.bindings,Policy,bigquerydatapolicy.projects.locations.dataPolicies.getIamPolicy,projects|locations|dataPolicies,//v1/projects/{projectsId}/locations/{locationsId}/dataPolicies/{dataPoliciesId}:getIamPolicy,POST
bigquerydatapolicy,data_policies_iam_policies,set_iam_policy,replace,,Policy,bigquerydatapolicy.projects.locations.dataPolicies.setIamPolicy,projects|locations|dataPolicies,//v1/projects/{projectsId}/locations/{locationsId}/dataPolicies/{dataPoliciesId}:setIamPolicy,POST
bigquerydatapolicy,data_policies_iam_policies,test_iam_permissions,exec,,TestIamPermissionsResponse,bigquerydatapolicy.projects.locations.dataPolicies.testIamPermissions,projects|locations|dataPolicies,//v1/projects/{projectsId}/locations/{locationsId}/dataPolicies/{dataPoliciesId}:testIamPermissions,POST
bigquerydatatransfer,data_sources,projects_enroll_data_sources,exec,,Empty,bigquerydatatransfer.projects.enrollDataSources,projects,//v1/projects/{projectsId}:enrollDataSources,POST
bigquerydatatransfer,data_sources,projects_data_sources_get,select,,DataSource,bigquerydatatransfer.projects.dataSources.get,projects|dataSources,//v1/projects/{projectsId}/dataSources/{dataSourcesId},GET
bigquerydatatransfer,data_sources,projects_data_sources_list,select,$.dataSources,ListDataSourcesResponse,bigquerydatatransfer.projects.dataSources.list,projects,//v1/projects/{projectsId}/dataSources,GET
bigquerydatatransfer,data_sources,projects_data_sources_check_valid_creds,exec,,CheckValidCredsResponse,bigquerydatatransfer.projects.dataSources.checkValidCreds,projects|dataSources,//v1/projects/{projectsId}/dataSources/{dataSourcesId}:checkValidCreds,POST
bigquerydatatransfer,data_sources,projects_locations_data_sources_get,select,,DataSource,bigquerydatatransfer.projects.locations.dataSources.get,projects|locations|dataSources,//v1/projects/{projectsId}/locations/{locationsId}/dataSources/{dataSourcesId},GET
bigquerydatatransfer,data_sources,projects_locations_data_sources_list,select,$.dataSources,ListDataSourcesResponse,bigquerydatatransfer.projects.locations.dataSources.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/dataSources,GET
bigquerydatatransfer,data_sources,projects_locations_data_sources_check_valid_creds,exec,,CheckValidCredsResponse,bigquerydatatransfer.projects.locations.dataSources.checkValidCreds,projects|locations|dataSources,//v1/projects/{projectsId}/locations/{locationsId}/dataSources/{dataSourcesId}:checkValidCreds,POST
bigquerydatatransfer,transfer_configs,projects_transfer_configs_create,insert,,TransferConfig,bigquerydatatransfer.projects.transferConfigs.create,projects,//v1/projects/{projectsId}/transferConfigs,POST
bigquerydatatransfer,transfer_configs,projects_transfer_configs_list,select,$.transferConfigs,ListTransferConfigsResponse,bigquerydatatransfer.projects.transferConfigs.list,projects,//v1/projects/{projectsId}/transferConfigs,GET
bigquerydatatransfer,transfer_configs,projects_transfer_configs_patch,update,,TransferConfig,bigquerydatatransfer.projects.transferConfigs.patch,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId},PATCH
bigquerydatatransfer,transfer_configs,projects_transfer_configs_delete,delete,,Empty,bigquerydatatransfer.projects.transferConfigs.delete,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId},DELETE
bigquerydatatransfer,transfer_configs,projects_transfer_configs_get,select,,TransferConfig,bigquerydatatransfer.projects.transferConfigs.get,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId},GET
bigquerydatatransfer,transfer_configs,projects_transfer_configs_schedule_runs,exec,,ScheduleTransferRunsResponse,bigquerydatatransfer.projects.transferConfigs.scheduleRuns,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}:scheduleRuns,POST
bigquerydatatransfer,transfer_configs,projects_transfer_configs_start_manual_runs,exec,,StartManualTransferRunsResponse,bigquerydatatransfer.projects.transferConfigs.startManualRuns,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}:startManualRuns,POST
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_create,insert,,TransferConfig,bigquerydatatransfer.projects.locations.transferConfigs.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs,POST
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_list,select,$.transferConfigs,ListTransferConfigsResponse,bigquerydatatransfer.projects.locations.transferConfigs.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs,GET
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_patch,update,,TransferConfig,bigquerydatatransfer.projects.locations.transferConfigs.patch,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId},PATCH
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_delete,delete,,Empty,bigquerydatatransfer.projects.locations.transferConfigs.delete,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId},DELETE
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_get,select,,TransferConfig,bigquerydatatransfer.projects.locations.transferConfigs.get,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId},GET
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_schedule_runs,exec,,ScheduleTransferRunsResponse,bigquerydatatransfer.projects.locations.transferConfigs.scheduleRuns,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}:scheduleRuns,POST
bigquerydatatransfer,transfer_configs,projects_locations_transfer_configs_start_manual_runs,exec,,StartManualTransferRunsResponse,bigquerydatatransfer.projects.locations.transferConfigs.startManualRuns,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}:startManualRuns,POST
bigquerydatatransfer,runs,projects_transfer_configs_runs_get,select,,TransferRun,bigquerydatatransfer.projects.transferConfigs.runs.get,projects|transferConfigs|runs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}/runs/{runsId},GET
bigquerydatatransfer,runs,projects_transfer_configs_runs_delete,delete,,Empty,bigquerydatatransfer.projects.transferConfigs.runs.delete,projects|transferConfigs|runs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}/runs/{runsId},DELETE
bigquerydatatransfer,runs,projects_transfer_configs_runs_list,select,$.transferRuns,ListTransferRunsResponse,bigquerydatatransfer.projects.transferConfigs.runs.list,projects|transferConfigs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}/runs,GET
bigquerydatatransfer,runs,projects_locations_transfer_configs_runs_get,select,,TransferRun,bigquerydatatransfer.projects.locations.transferConfigs.runs.get,projects|locations|transferConfigs|runs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}/runs/{runsId},GET
bigquerydatatransfer,runs,projects_locations_transfer_configs_runs_delete,delete,,Empty,bigquerydatatransfer.projects.locations.transferConfigs.runs.delete,projects|locations|transferConfigs|runs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}/runs/{runsId},DELETE
bigquerydatatransfer,runs,projects_locations_transfer_configs_runs_list,select,$.transferRuns,ListTransferRunsResponse,bigquerydatatransfer.projects.locations.transferConfigs.runs.list,projects|locations|transferConfigs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}/runs,GET
bigquerydatatransfer,transfer_logs,projects_transfer_configs_runs_transfer_logs_list,select,$.transferMessages,ListTransferLogsResponse,bigquerydatatransfer.projects.transferConfigs.runs.transferLogs.list,projects|transferConfigs|runs,//v1/projects/{projectsId}/transferConfigs/{transferConfigsId}/runs/{runsId}/transferLogs,GET
bigquerydatatransfer,transfer_logs,projects_locations_transfer_configs_runs_transfer_logs_list,select,$.transferMessages,ListTransferLogsResponse,bigquerydatatransfer.projects.locations.transferConfigs.runs.transferLogs.list,projects|locations|transferConfigs|runs,//v1/projects/{projectsId}/locations/{locationsId}/transferConfigs/{transferConfigsId}/runs/{runsId}/transferLogs,GET
bigquerydatatransfer,locations,projects_locations_enroll_data_sources,exec,,Empty,bigquerydatatransfer.projects.locations.enrollDataSources,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}:enrollDataSources,POST
bigquerydatatransfer,locations,projects_locations_unenroll_data_sources,exec,,Empty,bigquerydatatransfer.projects.locations.unenrollDataSources,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}:unenrollDataSources,POST
bigquerydatatransfer,locations,projects_locations_list,select,$.locations,ListLocationsResponse,bigquerydatatransfer.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
bigquerydatatransfer,locations,projects_locations_get,select,,Location,bigquerydatatransfer.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
bigqueryreservation,locations,search_assignments,exec,,SearchAssignmentsResponse,bigqueryreservation.projects.locations.searchAssignments,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}:searchAssignments,GET
bigqueryreservation,locations,search_all_assignments,exec,,SearchAllAssignmentsResponse,bigqueryreservation.projects.locations.searchAllAssignments,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}:searchAllAssignments,GET
bigqueryreservation,bi_reservation,get_bi_reservation,select,,BiReservation,bigqueryreservation.projects.locations.getBiReservation,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/biReservation,GET
bigqueryreservation,bi_reservation,update_bi_reservation,update,,BiReservation,bigqueryreservation.projects.locations.updateBiReservation,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/biReservation,PATCH
bigqueryreservation,reservations,create,insert,,Reservation,bigqueryreservation.projects.locations.reservations.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/reservations,POST
bigqueryreservation,reservations,list,select,$.reservations,ListReservationsResponse,bigqueryreservation.projects.locations.reservations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/reservations,GET
bigqueryreservation,reservations,get,select,,Reservation,bigqueryreservation.projects.locations.reservations.get,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId},GET
bigqueryreservation,reservations,delete,delete,,Empty,bigqueryreservation.projects.locations.reservations.delete,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId},DELETE
bigqueryreservation,reservations,patch,update,,Reservation,bigqueryreservation.projects.locations.reservations.patch,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId},PATCH
bigqueryreservation,reservations,failover_reservation,exec,,Reservation,bigqueryreservation.projects.locations.reservations.failoverReservation,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}:failoverReservation,POST
bigqueryreservation,reservations_iam_policies,get_iam_policy,select,$.bindings,Policy,bigqueryreservation.projects.locations.reservations.getIamPolicy,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}:getIamPolicy,GET
bigqueryreservation,reservations_iam_policies,set_iam_policy,replace,,Policy,bigqueryreservation.projects.locations.reservations.setIamPolicy,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}:setIamPolicy,POST
bigqueryreservation,reservations_iam_policies,test_iam_permissions,exec,,TestIamPermissionsResponse,bigqueryreservation.projects.locations.reservations.testIamPermissions,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}:testIamPermissions,POST
bigqueryreservation,assignments,create,insert,,Assignment,bigqueryreservation.projects.locations.reservations.assignments.create,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}/assignments,POST
bigqueryreservation,assignments,list,select,$.assignments,ListAssignmentsResponse,bigqueryreservation.projects.locations.reservations.assignments.list,projects|locations|reservations,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}/assignments,GET
bigqueryreservation,assignments,delete,delete,,Empty,bigqueryreservation.projects.locations.reservations.assignments.delete,projects|locations|reservations|assignments,//v1/projects/{projectsId}/locations/{locationsId}/reservations/{reservationsId}/assignments/{assignmentsId},DELETE
